property_id,listing_id,mls_id,address,city,state,zip_code,latitude,longitude,location,price,beds,baths,full_baths,sqft,lot_size,year_built,stories,property_type,ui_property_type,listing_type,mls_status,search_status,price_per_sqft,hoa_fee,days_on_market,time_on_redfin,sold_date,is_hot,has_virtual_tour,has_video_tour,has_3d_tour,is_new_construction,listing_broker,data_source_id,market_id,has_insight,url,scraped_at,data_type,price_per_bed,price_per_bath,sqft_per_bed,bed_bath_ratio,home_age,price_segment,size_segment
78748961,205570272,1848773,3709 Frances Ave,Cheviot,OH,45211,,,Cheviot,189900,3.0,1.0,1.0,1727.0,7405.0,1912.0,2.0,6,1,1,Active,1,110.0,,,"{'value': 422808617, 'level': 1}",1564124400000.0,False,False,False,False,False,,158,64,False,/OH/Cincinnati/3709-Frances-Ave-45211/home/78748961,2025-07-26T15:01:18.835353,active,63300.0,189900.0,575.6666666666666,3.0,112.0,Moderate,Medium
101050181,205569810,1848835,3 Linden St,Elmwood Place,OH,45216,,,Elmwood Place,198000,2.0,1.0,1.0,1469.0,3572.0,1896.0,2.0,6,1,1,Active,1,135.0,,,"{'value': 423038132, 'level': 1}",1684220400000.0,False,False,False,False,False,,158,64,False,/OH/Cincinnati/3-Linden-St-45216/home/101050181,2025-07-26T15:01:18.835359,active,99000.0,198000.0,734.5,2.0,128.0,Moderate,Medium
76131748,205569627,1848462,4771 Shepherd Creek Rd,Green Twp,OH,45223,,,Green Twp.,940000,3.0,2.0,2.0,1962.0,522720.0,1946.0,,6,1,1,Active,1,479.0,,,"{'value': 423383442, 'level': 1}",,False,False,False,False,False,,158,64,False,/OH/Cincinnati/4771-Shepherd-Creek-Rd-45223/home/76131748,2025-07-26T15:01:18.835364,active,313333.3333333333,470000.0,654.0,1.5,78.0,Ultra_Luxury,Large
76156680,205568980,1836384,4520 School Section Rd,Green Twp,OH,45211,,,Green Twp.,839900,4.0,3.0,3.0,5291.0,329479.0,1997.0,,6,1,1,Active,1,159.0,,,"{'value': 424263209, 'level': 1}",510912000000.0,False,False,False,False,False,,158,64,False,/OH/Cincinnati/4520-School-Section-Rd-45211/home/76156680,2025-07-26T15:01:18.835371,active,209975.0,279966.6666666667,1322.75,1.3333333333333333,27.0,Ultra_Luxury,Mansion
100973850,205568276,1848838,4910 Ferguson Pl,Cincinnati,OH,45238,,,Westwood,185000,2.0,2.0,2.0,1287.0,5271.0,1927.0,2.0,6,1,1,Active,1,144.0,,,"{'value': 425210977, 'level': 1}",1174978800000.0,False,False,False,False,False,,158,64,False,/OH/Cincinnati/4910-Ferguson-Pl-45238/home/100973850,2025-07-26T15:01:18.835376,active,92500.0,92500.0,643.5,1.0,97.0,Moderate,Medium
71319611,205567537,1848798,3454 Ballymore Ct,Pierce Twp,OH,45245,,,Pierce Twp.,425000,3.0,2.5,2.0,2426.0,7370.0,2004.0,1.0,6,1,1,Active,1,175.0,140.0,,"{'value': 426370843, 'level': 1}",1088578800000.0,False,False,False,False,False,,158,64,False,/OH/Cincinnati/3454-Ballymore-Ct-45245/home/71319611,2025-07-26T15:01:18.835382,active,141666.66666666666,170000.0,808.6666666666666,1.2,20.0,Upper_Mid,Large
100969560,205565173,1848808,2911 Glenway Ave,Cincinnati,OH,45204,,,Price Hill,75000,2.0,1.0,1.0,1056.0,6316.0,1929.0,2.0,6,1,1,Active,1,71.0,,,"{'value': 429901117, 'level': 1}",,False,False,False,False,False,,158,64,False,/OH/Cincinnati/2911-Glenway-Ave-45204/home/100969560,2025-07-26T15:01:18.835387,active,37500.0,75000.0,528.0,2.0,95.0,Budget,Small
101009410,205562043,1848795,5409 Casual Ct,Delhi Twp,OH,45238,,,Delhi Twp.,320000,4.0,3.0,2.0,2040.0,8189.0,1976.0,2.0,6,1,1,Active,1,157.0,,,"{'value': 435774036, 'level': 1}",1700208000000.0,False,False,False,False,False,,158,64,False,/OH/Cincinnati/5409-Casual-Ct-45238/home/101009410,2025-07-26T15:01:18.835393,active,80000.0,106666.66666666667,510.0,1.3333333333333333,48.0,Upper_Mid,Large
76073089,205561432,1848653,1712 Stonybrook Dr,Cincinnati,OH,45237,,,Roselawn,255000,3.0,2.5,2.0,1850.0,7667.0,1939.0,2.0,6,1,1,Active,1,138.0,,,"{'value': 437456551, 'level': 1}",1589785200000.0,False,False,False,False,False,,158,64,False,/OH/Cincinnati/1712-Stonybrook-Dr-45237/home/76073089,2025-07-26T15:01:18.835397,active,85000.0,102000.0,616.6666666666666,1.2,85.0,Moderate,Large
100969653,205561399,1848767,1253 Quebec Rd,Cincinnati,OH,45205,,,Price Hill,164900,5.0,2.0,2.0,3060.0,,1929.0,3.0,4,4,1,Active,1,54.0,,,"{'value': 437574070, 'level': 1}",1563174000000.0,False,False,False,False,False,,158,64,False,/OH/Cincinnati/1253-Quebec-Rd-45205/home/100969653,2025-07-26T15:01:18.835404,active,32980.0,82450.0,612.0,2.5,95.0,Moderate,Very_Large
100963612,205560788,1848787,1604 Crest Hill Dr,Cincinnati,OH,45237,,,Roselawn,275000,3.0,1.5,1.0,2100.0,28619.0,1954.0,1.0,6,1,1,Active,1,131.0,,,"{'value': 439974614, 'level': 1}",1697439600000.0,False,False,False,False,False,,158,64,False,/OH/Cincinnati/1604-Crest-Hill-Ave-45237/home/100963612,2025-07-26T15:01:18.835410,active,91666.66666666667,183333.33333333334,700.0,2.0,70.0,Moderate,Large
71382369,205559926,1848686,4149 Brookfield Dr,Union Twp,OH,45245,,,Union Twp.,249900,3.0,2.0,2.0,1478.0,20038.0,1960.0,1.0,6,1,1,Active,1,169.0,,,"{'value': 447896684, 'level': 1}",549097200000.0,False,False,False,False,False,,158,64,False,/OH/Cincinnati/4149-Brookfield-Dr-45245/home/71382369,2025-07-26T15:01:18.835416,active,83300.0,124950.0,492.6666666666667,1.5,64.0,Moderate,Medium
63713577,205559914,1848634,2714 Shaffer Ave,Cincinnati,OH,45211,,,Price Hill,170000,3.0,1.0,1.0,1211.0,7405.0,1927.0,2.0,6,1,1,Active,1,140.0,,,"{'value': 448264403, 'level': 1}",1425024000000.0,False,False,False,False,False,,158,64,False,/OH/Cincinnati/2714-Shaffer-Ave-45211/home/63713577,2025-07-26T15:01:18.835422,active,56666.666666666664,170000.0,403.6666666666667,3.0,97.0,Moderate,Medium
101012144,205441862,1847723,2969 Orchardtree Ct,Green Twp,OH,45239,,,Monfort Hts.,320000,3.0,2.5,2.0,1920.0,12589.0,1986.0,,6,1,1,Active,1,167.0,,,"{'value': 471397610, 'level': 1}",1658300400000.0,False,False,False,False,False,,158,64,False,/OH/Cincinnati/2969-Orchardtree-Ct-45239/home/101012144,2025-07-26T15:01:18.835427,active,106666.66666666667,128000.0,640.0,1.2,38.0,Upper_Mid,Large
76128372,205295843,1847706,3246 Ainsworth Dr,Colerain Twp,OH,45251,,,Colerain Twp.East,199900,3.0,1.0,1.0,925.0,7013.0,1959.0,1.0,6,1,1,Active,1,216.0,,,"{'value': 471397728, 'level': 1}",1461740400000.0,False,False,False,False,False,,158,64,False,/OH/Cincinnati/3246-Ainsworth-Dr-45251/home/76128372,2025-07-26T15:01:18.835432,active,66633.33333333333,199900.0,308.3333333333333,3.0,65.0,Moderate,Small
76077931,205516003,1845900,6386 Turpin Hills Dr,Anderson Twp,OH,45244,,,Anderson Twp.,750000,4.0,3.5,3.0,4768.0,31537.0,1988.0,2.0,6,1,1,Active,1,157.0,,,"{'value': 471397819, 'level': 1}",1449820800000.0,False,False,False,False,False,,158,64,False,/OH/Cincinnati/6386-Turpin-Hills-Dr-45244/home/76077931,2025-07-26T15:01:18.835438,active,187500.0,214285.7142857143,1192.0,1.1428571428571428,36.0,Luxury,Mansion
78954702,205357577,1847713,276 Emming St,Cincinnati,OH,45219,,,City,285000,5.0,2.0,2.0,1638.0,2570.0,1900.0,3.0,6,1,1,Active,1,174.0,,,"{'value': 471397950, 'level': 1}",1405494000000.0,False,False,False,False,False,,158,64,False,/OH/Cincinnati/276-Emming-St-45219/home/78954702,2025-07-26T15:01:18.835443,active,57000.0,142500.0,327.6,2.5,124.0,Moderate,Medium
78968137,205501862,1848407,1808 Cleveland Ave,Norwood,OH,45212,,,Norwood,239900,3.0,3.0,3.0,2652.0,2962.0,1914.0,3.0,4,4,1,Active,1,90.0,,,"{'value': 471398168, 'level': 1}",882259200000.0,False,False,False,False,False,,158,64,False,/OH/Cincinnati/1808-Cleveland-Ave-45212/home/78968137,2025-07-26T15:01:18.835448,active,79966.66666666667,79966.66666666667,884.0,1.0,110.0,Moderate,Very_Large
76072392,205553604,1848619,565 Prospect Pl,Cincinnati,OH,45229,,,Avondale,60000,3.0,1.0,1.0,1323.0,3528.0,1923.0,,6,1,1,Active,1,45.0,,,"{'value': 471399347, 'level': 1}",,False,False,False,False,False,,158,64,False,/OH/Cincinnati/565-Prospect-Pl-45229/home/76072392,2025-07-26T15:01:18.835454,active,20000.0,60000.0,441.0,3.0,101.0,Budget,Medium
78829384,205558199,1848775,2500 Warsaw Ave #29,Cincinnati,OH,45204,,,Price Hill,97900,1.0,1.0,1.0,616.0,196987.0,1969.0,1.0,3,2,1,Active,1,159.0,359.0,,"{'value': 479214761, 'level': 1}",1533884400000.0,False,False,False,False,False,,158,64,False,/OH/Cincinnati/2500-Warsaw-Ave-45204/unit-29/home/78829384,2025-07-26T15:01:18.835460,active,97900.0,97900.0,616.0,1.0,55.0,Budget,Small
100981207,205556819,1848742,3154 Werk Rd,Cincinnati,OH,45211,,,Westwood,340000,4.0,4.0,4.0,3228.0,7667.0,1948.0,2.0,4,4,1,Active,1,105.0,,,"{'value': 491930952, 'level': 1}",955004400000.0,False,False,False,False,False,,158,64,False,/OH/Cincinnati/3154-Werk-Rd-45211/home/100981207,2025-07-26T15:01:18.835466,active,85000.0,85000.0,807.0,1.0,76.0,Upper_Mid,Very_Large
196509006,205555373,1848754,210 Vintage Club Dr #106,Montgomery,OH,45249,,,Montgomery,955000,2.0,2.0,2.0,,,,1.0,3,2,1,Active,1,,731.0,,"{'value': 502026114, 'level': 1}",,False,False,False,False,True,,158,64,False,/OH/Montgomery/210-Vintage-Club-Dr-45249/unit-106/home/196509006,2025-07-26T15:01:18.835471,active,477500.0,477500.0,,1.0,,Ultra_Luxury,
100979290,205553798,1848708,2739 Powell Dr,Cincinnati,OH,45211,,,Westwood,349000,4.0,4.0,4.0,2904.0,7623.0,1958.0,2.0,4,4,1,Active,1,120.0,,,"{'value': 511475985, 'level': 1}",1104480000000.0,False,False,False,False,False,,158,64,False,/OH/Cincinnati/2739-Powell-Dr-45211/home/100979290,2025-07-26T15:01:18.835477,active,87250.0,87250.0,726.0,1.0,66.0,Upper_Mid,Very_Large
196508709,205553440,1848727,210 Vintage Club Dr #101,Montgomery,OH,45249,,,Montgomery,1195000,3.0,2.0,2.0,,,,1.0,3,2,1,Active,1,,869.0,,"{'value': 514124077, 'level': 1}",,False,False,False,False,True,,158,64,False,/OH/Montgomery/210-Vintage-Club-Dr-45249/unit-101/home/196508709,2025-07-26T15:01:18.835483,active,398333.3333333333,597500.0,,1.5,,Ultra_Luxury,
78805826,205547579,1848192,3955 Roswell Ave,Cheviot,OH,45211,,,Cheviot,195000,3.0,2.0,2.0,2184.0,15464.0,1947.0,1.0,6,1,1,Active,1,89.0,,,"{'value': 557807518, 'level': 1}",1560841200000.0,False,False,False,False,False,,158,64,False,/OH/Cincinnati/3955-Roswell-Ave-45211/home/78805826,2025-07-26T15:01:18.835489,active,65000.0,97500.0,728.0,1.5,77.0,Moderate,Large
95593854,205548905,1848699,133 Meridian St,Cincinnati,OH,45233,,,Sayler Park,229900,3.0,1.5,1.0,1528.0,6055.0,1913.0,2.0,6,1,1,Active,1,150.0,,,"{'value': 577139819, 'level': 1}",1720422000000.0,False,True,True,False,False,,158,64,False,/OH/Cincinnati/133-Meridian-St-45233/home/95593854,2025-07-26T15:01:18.835495,active,76633.33333333333,153266.66666666666,509.3333333333333,2.0,111.0,Moderate,Medium
145753217,204373561,1844533,7268 E Galbraith Rd Unit C,Sycamore Twp,OH,45243,,,Kenwood,229900,2.0,2.0,2.0,1032.0,178949.0,1979.0,1.0,3,2,1,Active,1,223.0,320.0,,"{'value': 586617305, 'level': 1}",1083049200000.0,False,False,False,False,False,,158,64,False,/OH/Madeira/7268-E-Galbraith-Rd-45243/unit-C/home/145753217,2025-07-26T15:01:18.835501,active,114950.0,114950.0,516.0,1.0,45.0,Moderate,Small
76097289,205546423,1848689,523 Norway Ave,Cincinnati,OH,45229,,,Avondale,389000,4.0,2.5,2.0,2189.0,5184.0,1913.0,3.0,6,1,1,Active,1,178.0,,,"{'value': 587804870, 'level': 1}",1727766000000.0,False,False,False,False,False,,158,64,False,/OH/Cincinnati/523-Norway-Ave-45229/home/76097289,2025-07-26T15:01:18.835507,active,97250.0,155600.0,547.25,1.6,111.0,Upper_Mid,Large
78748276,205545229,1848725,4226 Ivanhoe Ave,Norwood,OH,45212,,,Norwood,310000,4.0,1.5,1.0,1942.0,6011.0,1906.0,3.0,6,1,1,Active,1,160.0,,,"{'value': 592379740, 'level': 1}",1565593200000.0,False,False,False,False,False,,158,64,False,/OH/Cincinnati/4226-Ivanhoe-Ave-45212/home/78748276,2025-07-26T15:01:18.835513,active,77500.0,206666.66666666666,485.5,2.6666666666666665,118.0,Upper_Mid,Large
76150082,205542905,1848716,3225 Heritage Square Dr #25,Colerain Twp,OH,45251,,,Colerain Twp.East,170000,2.0,2.0,2.0,1106.0,87834.0,1990.0,1.0,3,2,1,Active,1,154.0,300.0,,"{'value': 600288135, 'level': 1}",1649746800000.0,False,False,False,False,False,,158,64,False,/OH/Cincinnati/3225-Heritage-Square-Dr-45251/unit-25/home/76150082,2025-07-26T15:01:18.835519,active,85000.0,85000.0,553.0,1.0,34.0,Moderate,Small
71384135,205541723,1848443,631 Charwood Dr,Union Twp,OH,45244,,,Union Twp.,237500,3.0,1.0,1.0,925.0,8233.0,1960.0,1.0,6,1,1,Active,1,257.0,,,"{'value': 604728408, 'level': 1}",1656054000000.0,False,False,False,False,False,,158,64,False,/OH/Cincinnati/631-Charwood-Dr-45244/home/71384135,2025-07-26T15:01:18.835524,active,79166.66666666667,237500.0,308.3333333333333,3.0,64.0,Moderate,Small
78767225,205541229,1848709,7533 Juler Ave,Madeira,OH,45243,,,Madeira,559900,3.0,3.0,2.0,1748.0,11238.0,1951.0,,6,1,1,Active,1,320.0,,,"{'value': 606893736, 'level': 1}",1746774000000.0,False,True,False,False,False,,158,64,False,/OH/Cincinnati/7533-Juler-Ave-45243/home/78767225,2025-07-26T15:01:18.835530,active,186633.33333333334,186633.33333333334,582.6666666666666,1.0,73.0,Luxury,Medium
78942009,205540078,1848511,2829 Windon Dr,Colerain Twp,OH,45251,,,Colerain Twp.East,245000,3.0,1.5,1.0,1486.0,7492.0,1966.0,,6,1,1,Active,1,165.0,,,"{'value': 611803274, 'level': 1}",1743577200000.0,False,False,False,False,False,,158,64,False,/OH/Cincinnati/2829-Windon-Dr-45251/home/78942009,2025-07-26T15:01:18.835536,active,81666.66666666667,163333.33333333334,495.3333333333333,2.0,58.0,Moderate,Medium
78971898,205495535,1848544,8354 Burns Ave,Cincinnati,OH,45216,,,Hartwell,469900,4.0,4.0,4.0,3335.0,17555.0,1890.0,2.0,6,1,1,Active,1,141.0,,,"{'value': 644229642, 'level': 1}",1241679600000.0,False,False,False,False,False,,158,64,False,/OH/Cincinnati/8354-Burns-Ave-45216/home/78971898,2025-07-26T15:01:18.835543,active,117475.0,117475.0,833.75,1.0,134.0,Upper_Mid,Very_Large
78833983,205394774,1847857,6355 Corbly Rd #19,Cincinnati,OH,45230,,,Mt. Washington,209900,2.0,1.5,1.0,1425.0,62317.0,1984.0,1.0,3,2,1,Active,1,147.0,311.0,,"{'value': 644229891, 'level': 1}",1630047600000.0,False,False,False,False,False,,158,64,False,/OH/Cincinnati/6355-Corbly-Rd-45230/unit-19/home/78833983,2025-07-26T15:01:18.835548,active,104950.0,139933.33333333334,712.5,1.3333333333333333,40.0,Moderate,Medium
100937906,205463040,1848400,818 Wm H Taft Rd,Cincinnati,OH,45206,,,Walnut Hills,299900,3.0,2.0,2.0,1178.0,3093.0,2002.0,3.0,6,1,1,Active,1,255.0,,,"{'value': 644230043, 'level': 1}",1603177200000.0,False,True,False,False,False,,158,64,False,/OH/Cincinnati/818-William-Howard-Taft-Rd-45206/home/100937906,2025-07-26T15:01:18.835554,active,99966.66666666667,149950.0,392.6666666666667,1.5,22.0,Moderate,Small
101045488,205443297,1848118,8733 Apalachee Dr,Symmes Twp,OH,45249,,,Symmes Twp.,598000,3.0,2.5,2.0,2052.0,14244.0,1978.0,2.0,6,1,1,Active,1,291.0,,,"{'value': 644230390, 'level': 1}",,False,False,False,False,False,,158,64,False,/OH/Cincinnati/8733-Apalachee-Dr-45249/home/101045488,2025-07-26T15:01:18.835560,active,199333.33333333334,239200.0,684.0,1.2,46.0,Luxury,Large
76150997,205531682,1848401,8700 Hopewell Rd,Indian Hill,OH,45242,,,Indian Hill,1895000,5.0,6.0,5.0,4867.0,178596.0,1944.0,2.0,6,1,1,Active,1,389.0,,,"{'value': 658152704, 'level': 1}",1530255600000.0,False,False,False,False,False,,158,64,False,/OH/Cincinnati/8700-Hopewell-Rd-45242/home/76150997,2025-07-26T15:01:18.835566,active,379000.0,315833.3333333333,973.4,0.8333333333333334,80.0,Ultra_Luxury,Mansion
63723269,205531618,1848650,144 Lafayette Ln,Cincinnati,OH,45220,,,Clifton,1075000,4.0,4.0,4.0,2862.0,50791.0,1961.0,2.0,6,1,1,Active,1,376.0,,,"{'value': 658268961, 'level': 1}",1431586800000.0,False,True,False,False,False,,158,64,False,/OH/Cincinnati/144-Lafayette-Ln-45220/home/63723269,2025-07-26T15:01:18.835576,active,268750.0,268750.0,715.5,1.0,63.0,Ultra_Luxury,Very_Large
101005687,205529658,1848566,6047 Yosemite Dr,Golf Manor,OH,45237,,,Golf Manor,285000,4.0,2.0,2.0,1289.0,6970.0,1942.0,2.0,6,1,1,Active,1,221.0,,,"{'value': 662469198, 'level': 1}",1735027200000.0,False,False,False,False,False,,158,64,False,/OH/Cincinnati/6047-Yosemite-Dr-45237/home/101005687,2025-07-26T15:01:18.835583,active,71250.0,142500.0,322.25,2.0,82.0,Moderate,Medium
100972789,205526484,1848688,4813 Rapid Run Rd,Cincinnati,OH,45238,,,Covedale,249000,4.0,4.0,4.0,2642.0,5968.0,1910.0,3.0,4,4,1,Active,1,94.0,,,"{'value': 667637364, 'level': 1}",1585119600000.0,False,False,False,False,False,,158,64,False,/OH/Cincinnati/4813-Rapid-Run-Rd-45238/home/100972789,2025-07-26T15:01:18.835589,active,62250.0,62250.0,660.5,1.0,114.0,Moderate,Very_Large
76103146,205526229,1848180,3068 Jackfrost Way,Colerain Twp,OH,45251,,,Colerain Twp.East,209900,3.0,1.0,1.0,936.0,8451.0,1964.0,1.0,6,1,1,Active,1,224.0,,,"{'value': 667979132, 'level': 1}",1747206000000.0,False,False,False,False,False,,158,64,False,/OH/Cincinnati/3068-Jackfrost-Way-45251/home/76103146,2025-07-26T15:01:18.835595,active,69966.66666666667,209900.0,312.0,3.0,60.0,Moderate,Small
100939794,205525732,1848257,5414 Jamies Oak Ct,Green Twp,OH,45248,,,Green Twp.,400000,4.0,2.5,2.0,2771.0,9148.0,2004.0,2.0,6,1,1,Active,1,144.0,20.0,,"{'value': 668699925, 'level': 1}",,False,False,False,False,False,,158,64,False,/OH/Cincinnati/5414-Jamies-Oak-Ct-45248/home/100939794,2025-07-26T15:01:18.835600,active,100000.0,160000.0,692.75,1.6,20.0,Upper_Mid,Very_Large
63726254,205524973,1848687,4247 W Eighth St,Cincinnati,OH,45205,,,Price Hill,245000,5.0,3.0,3.0,2983.0,7449.0,1918.0,3.0,4,4,1,Active,1,82.0,,,"{'value': 669044362, 'level': 1}",1595574000000.0,False,False,False,False,False,,158,64,False,/OH/Cincinnati/4247-W-8th-St-45205/home/63726254,2025-07-26T15:01:18.835606,active,49000.0,81666.66666666667,596.6,1.6666666666666667,106.0,Moderate,Very_Large
100966165,205524359,1845988,3916 Kirkup Ave,Cincinnati,OH,45213,,,Kennedy Hts.,275000,4.0,2.0,2.0,2046.0,7492.0,1948.0,2.0,4,4,1,Active,1,134.0,,,"{'value': 669761469, 'level': 1}",1677484800000.0,False,False,False,False,False,,158,64,False,/OH/Cincinnati/3916-Kirkup-Ave-45213/home/100966165,2025-07-26T15:01:18.835611,active,68750.0,137500.0,511.5,2.0,76.0,Moderate,Large
78748885,205522534,1848503,8774 Tanagerwoods Dr,Montgomery,OH,45249,,,Montgomery,646000,4.0,3.5,3.0,3218.0,21780.0,1977.0,2.0,6,1,1,Active,1,201.0,4.0,,"{'value': 672045207, 'level': 1}",866444400000.0,False,False,False,False,False,,158,64,False,/OH/Cincinnati/8774-Tanagerwoods-Dr-45249/home/78748885,2025-07-26T15:01:18.835617,active,161500.0,184571.42857142858,804.5,1.1428571428571428,47.0,Luxury,Very_Large
76129828,205521756,1848677,7251 Miami Ave,Madeira,OH,45243,,,Madeira,514900,3.0,2.0,2.0,1192.0,16640.0,1951.0,1.0,6,1,1,Active,1,432.0,,,"{'value': 672297103, 'level': 1}",1744873200000.0,False,False,False,False,False,,158,64,False,/OH/Cincinnati/7251-Miami-Ave-45243/home/76129828,2025-07-26T15:01:18.835623,active,171633.33333333334,257450.0,397.3333333333333,1.5,73.0,Luxury,Small
100973699,205521755,1848345,None,Cincinnati,OH,45238,,,Covedale,269900,3.0,2.0,2.0,1810.0,5532.0,1939.0,,6,1,1,Active,1,149.0,,,"{'value': 672298921, 'level': 1}",1528354800000.0,False,False,False,False,False,,158,64,False,/OH/Cincinnati/Undisclosed-address-45238/home/100973699,2025-07-26T15:01:18.835629,active,89966.66666666667,134950.0,603.3333333333334,1.5,85.0,Moderate,Large
100970289,205520656,1848644,3425 W Eighth St,Cincinnati,OH,45205,,,Price Hill,169000,4.0,2.0,2.0,2671.0,3267.0,1917.0,3.0,4,4,1,Active,1,63.0,,,"{'value': 673586574, 'level': 1}",1619679600000.0,False,True,True,False,False,,158,64,False,/OH/Cincinnati/3425-W-8th-St-45205/home/100970289,2025-07-26T15:01:18.835636,active,42250.0,84500.0,667.75,2.0,107.0,Moderate,Very_Large
196498089,205519650,1848607,2051 Tall Pines Ln,Anderson Twp,OH,45244,,,Anderson Twp.,835000,4.0,3.5,3.0,,12937.0,,1.0,6,1,1,Under Construction,1,,33.0,,"{'value': 674860536, 'level': 1}",,False,False,False,False,True,,158,64,False,/OH/Cincinnati/2051-Tall-Pines-Ln-45244/home/196498089,2025-07-26T15:01:18.835643,active,208750.0,238571.42857142858,,1.1428571428571428,,Ultra_Luxury,
76149528,205519649,1848628,3723 Hermes Dr,Colerain Twp,OH,45247,,,White Oak,205000,2.0,1.5,1.0,1197.0,7884.0,1961.0,1.0,6,1,1,Active,1,171.0,,,"{'value': 674860908, 'level': 1}",1697439600000.0,False,False,False,False,False,,158,64,False,/OH/Cincinnati/3723-Hermes-Dr-45247/home/76149528,2025-07-26T15:01:18.835650,active,102500.0,136666.66666666666,598.5,1.3333333333333333,63.0,Moderate,Small
171326483,205519327,1848593,9835 Orchard Trl,Montgomery,OH,45242,,,Montgomery,1275000,3.0,2.5,2.0,3893.0,8712.0,,2.0,6,1,1,Active,1,328.0,272.0,,"{'value': 675252724, 'level': 1}",,False,False,False,False,True,,158,64,False,/OH/Montgomery/9835-Orchard-Trl-45242/home/171326483,2025-07-26T15:01:18.835657,active,425000.0,510000.0,1297.6666666666667,1.2,,Ultra_Luxury,Mansion
184892842,205517702,1848597,8847 Montgomery Rd,Sycamore Twp,OH,45236,,,Kenwood,695000,2.0,3.0,3.0,1660.0,13077.0,1994.0,2.0,3,2,1,Active,1,419.0,288.0,,"{'value': 677182097, 'level': 1}",1489993200000.0,False,False,False,False,False,,158,64,False,/OH/Cincinnati/8847-Montgomery-Rd-45236/home/184892842,2025-07-26T15:01:18.835664,active,347500.0,231666.66666666666,830.0,0.6666666666666666,30.0,Luxury,Medium
76095257,205517464,1848535,4408 Erie Ave,Cincinnati,OH,45227,,,Madisonville,699000,4.0,1.5,1.0,3370.0,26833.0,1894.0,3.0,6,1,1,Active,1,207.0,,,"{'value': 677455690, 'level': 1}",,False,False,False,False,False,,158,64,False,/OH/Cincinnati/4408-Erie-Ave-45227/home/76095257,2025-07-26T15:01:18.835671,active,174750.0,466000.0,842.5,2.6666666666666665,130.0,Luxury,Very_Large
78818610,205516108,1848643,2324 Madison Rd #1404,Cincinnati,OH,45208,,,Hyde Park,169000,1.0,1.0,1.0,882.0,335573.0,1963.0,1.0,3,2,1,Active,1,192.0,787.0,,"{'value': 678643344, 'level': 1}",1239778800000.0,False,False,False,False,False,,158,64,False,/OH/Cincinnati/2324-Madison-Rd-45208/unit-1404/home/78818610,2025-07-26T15:01:18.835677,active,169000.0,169000.0,882.0,1.0,61.0,Moderate,Small
172422363,205513872,1848448,456 Grand Ave #2,Cincinnati,OH,45205,,,Price Hill,108000,1.0,1.0,1.0,,,1980.0,1.0,3,2,1,Active,1,,229.0,,"{'value': 681174318, 'level': 1}",1048838400000.0,False,False,False,False,False,,158,64,False,/OH/Cincinnati/456-Grand-Ave-45205/unit-2/home/172422363,2025-07-26T15:01:18.835683,active,108000.0,108000.0,,1.0,44.0,Budget,
76097604,205512332,1848631,3766 Aikenside Ave,Cincinnati,OH,45213,,,Kennedy Hts.,315000,3.0,1.5,1.0,1681.0,7318.0,1950.0,,6,1,1,Active,1,187.0,,,"{'value': 683105172, 'level': 1}",1567148400000.0,False,False,False,False,False,,158,64,False,/OH/Cincinnati/3766-Aikenside-Ave-45213/home/76097604,2025-07-26T15:01:18.835688,active,105000.0,210000.0,560.3333333333334,2.0,74.0,Upper_Mid,Medium
78937626,205511901,1848601,8812 Carrousel Park Cir #72,Colerain Twp,OH,45251,,,Colerain Twp.West,169900,2.0,2.0,2.0,,,1995.0,1.0,3,2,1,Active,1,,285.0,,"{'value': 683579275, 'level': 1}",1396422000000.0,False,False,False,False,False,,158,64,False,/OH/Cincinnati/8812-Carrousel-Park-Cir-45251/unit-72/home/78937626,2025-07-26T15:01:18.835694,active,84950.0,84950.0,,1.0,29.0,Moderate,
76079812,205511392,1848632,4190 Beech St,Columbia Twp,OH,45227,,,Columbia Twp.,829000,4.0,4.5,4.0,3652.0,21562.0,1991.0,2.0,6,1,1,Active,1,227.0,,,"{'value': 683927286, 'level': 1}",671958000000.0,False,False,False,False,False,,158,64,False,/OH/Cincinnati/4190-Beech-St-45227/home/76079812,2025-07-26T15:01:18.835700,active,207250.0,184222.22222222222,913.0,0.8888888888888888,33.0,Ultra_Luxury,Mansion
78789505,205510658,1848540,1691 Yellowglen Dr,Anderson Twp,OH,45255,,,Anderson Twp.,359000,4.0,2.5,2.0,1813.0,12545.0,1965.0,2.0,6,1,1,Active,1,198.0,,,"{'value': 684784423, 'level': 1}",1115622000000.0,False,False,False,False,False,,158,64,False,/OH/Cincinnati/1691-Yellowglen-Dr-45255/home/78789505,2025-07-26T15:01:18.835706,active,89750.0,143600.0,453.25,1.6,59.0,Upper_Mid,Large
100952171,205509942,1848572,3430 Burch Ave,Cincinnati,OH,45208,,,Hyde Park,1195000,4.0,3.5,3.0,3599.0,7623.0,1908.0,3.0,6,1,1,Active,1,332.0,,,"{'value': 685678318, 'level': 1}",1688108400000.0,False,False,False,False,False,,158,64,False,/OH/Cincinnati/3430-Burch-Ave-45208/home/100952171,2025-07-26T15:01:18.835711,active,298750.0,341428.5714285714,899.75,1.1428571428571428,116.0,Ultra_Luxury,Mansion
